[Version1]
FullName,Value
Controller.Micro850.Micro850.STR_08_PART_NUM1[71],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[72],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[73],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[74],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[75],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[76],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[77],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[78],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[79],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[8],48
Controller.Micro850.Micro850.STR_08_PART_NUM1[80],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[81],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[82],0
Controller.Micro850.Micro850.STR_08_PART_NUM1[9],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[1],65
Controller.Micro850.Micro850.STR_09_PART_NUM2[10],48
Controller.Micro850.Micro850.STR_09_PART_NUM2[11],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[12],51
Controller.Micro850.Micro850.STR_09_PART_NUM2[13],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[14],49
Controller.Micro850.Micro850.STR_09_PART_NUM2[15],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[16],49
Controller.Micro850.Micro850.STR_09_PART_NUM2[17],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[18],78
Controller.Micro850.Micro850.STR_09_PART_NUM2[19],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[2],49
Controller.Micro850.Micro850.STR_09_PART_NUM2[20],34
Controller.Micro850.Micro850.STR_09_PART_NUM2[21],50
Controller.Micro850.Micro850.STR_09_PART_NUM2[22],50
Controller.Micro850.Micro850.STR_09_PART_NUM2[23],50
Controller.Micro850.Micro850.STR_09_PART_NUM2[24],50
Controller.Micro850.Micro850.STR_09_PART_NUM2[25],50
Controller.Micro850.Micro850.STR_09_PART_NUM2[26],50
Controller.Micro850.Micro850.STR_09_PART_NUM2[27],34
Controller.Micro850.Micro850.STR_09_PART_NUM2[28],13
Controller.Micro850.Micro850.STR_09_PART_NUM2[29],10
Controller.Micro850.Micro850.STR_09_PART_NUM2[3],54
Controller.Micro850.Micro850.STR_09_PART_NUM2[30],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[31],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[32],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[33],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[34],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[35],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[36],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[37],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[38],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[39],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[4],48
Controller.Micro850.Micro850.STR_09_PART_NUM2[40],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[41],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[42],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[43],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[44],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[45],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[46],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[47],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[48],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[49],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[5],44
Controller.Micro850.Micro850.STR_09_PART_NUM2[50],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[51],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[52],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[53],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[54],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[55],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[56],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[57],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[58],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[59],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[6],49
Controller.Micro850.Micro850.STR_09_PART_NUM2[60],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[61],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[62],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[63],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[64],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[65],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[66],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[67],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[68],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[69],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[7],54
Controller.Micro850.Micro850.STR_09_PART_NUM2[70],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[71],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[72],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[73],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[74],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[75],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[76],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[77],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[78],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[79],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[8],48
Controller.Micro850.Micro850.STR_09_PART_NUM2[80],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[81],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[82],0
Controller.Micro850.Micro850.STR_09_PART_NUM2[9],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[1],65
Controller.Micro850.Micro850.STR_10_PART_NUM3[10],48
Controller.Micro850.Micro850.STR_10_PART_NUM3[11],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[12],51
Controller.Micro850.Micro850.STR_10_PART_NUM3[13],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[14],49
Controller.Micro850.Micro850.STR_10_PART_NUM3[15],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[16],49
Controller.Micro850.Micro850.STR_10_PART_NUM3[17],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[18],78
Controller.Micro850.Micro850.STR_10_PART_NUM3[19],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[2],49
Controller.Micro850.Micro850.STR_10_PART_NUM3[20],34
Controller.Micro850.Micro850.STR_10_PART_NUM3[21],90
Controller.Micro850.Micro850.STR_10_PART_NUM3[22],71
Controller.Micro850.Micro850.STR_10_PART_NUM3[23],83
Controller.Micro850.Micro850.STR_10_PART_NUM3[24],58
Controller.Micro850.Micro850.STR_10_PART_NUM3[25],50
Controller.Micro850.Micro850.STR_10_PART_NUM3[26],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[27],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[28],32
Controller.Micro850.Micro850.STR_10_PART_NUM3[29],81
Controller.Micro850.Micro850.STR_10_PART_NUM3[3],54
Controller.Micro850.Micro850.STR_10_PART_NUM3[30],58
Controller.Micro850.Micro850.STR_10_PART_NUM3[31],49
Controller.Micro850.Micro850.STR_10_PART_NUM3[32],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[33],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[34],34
Controller.Micro850.Micro850.STR_10_PART_NUM3[35],13
Controller.Micro850.Micro850.STR_10_PART_NUM3[36],10
Controller.Micro850.Micro850.STR_10_PART_NUM3[37],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[38],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[39],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[4],48
Controller.Micro850.Micro850.STR_10_PART_NUM3[40],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[41],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[42],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[43],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[44],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[45],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[46],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[47],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[48],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[49],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[5],44
Controller.Micro850.Micro850.STR_10_PART_NUM3[50],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[51],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[52],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[53],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[54],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[55],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[56],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[57],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[58],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[59],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[6],49
Controller.Micro850.Micro850.STR_10_PART_NUM3[60],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[61],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[62],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[63],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[64],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[65],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[66],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[67],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[68],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[69],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[7],56
Controller.Micro850.Micro850.STR_10_PART_NUM3[70],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[71],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[72],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[73],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[74],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[75],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[76],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[77],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[78],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[79],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[8],48
Controller.Micro850.Micro850.STR_10_PART_NUM3[80],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[81],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[82],0
Controller.Micro850.Micro850.STR_10_PART_NUM3[9],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[1],65
Controller.Micro850.Micro850.STR_11_PART_NUM4[10],48
Controller.Micro850.Micro850.STR_11_PART_NUM4[11],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[12],51
Controller.Micro850.Micro850.STR_11_PART_NUM4[13],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[14],49
Controller.Micro850.Micro850.STR_11_PART_NUM4[15],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[16],49
Controller.Micro850.Micro850.STR_11_PART_NUM4[17],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[18],78
Controller.Micro850.Micro850.STR_11_PART_NUM4[19],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[2],50
Controller.Micro850.Micro850.STR_11_PART_NUM4[20],34
Controller.Micro850.Micro850.STR_11_PART_NUM4[21],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[22],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[23],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[24],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[25],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[26],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[27],34
Controller.Micro850.Micro850.STR_11_PART_NUM4[28],13
Controller.Micro850.Micro850.STR_11_PART_NUM4[29],10
Controller.Micro850.Micro850.STR_11_PART_NUM4[3],53
Controller.Micro850.Micro850.STR_11_PART_NUM4[30],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[31],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[32],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[33],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[34],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[35],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[36],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[37],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[38],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[39],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[4],48
Controller.Micro850.Micro850.STR_11_PART_NUM4[40],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[41],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[42],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[43],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[44],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[45],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[46],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[47],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[48],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[49],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[5],44
Controller.Micro850.Micro850.STR_11_PART_NUM4[50],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[51],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[52],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[53],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[54],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[55],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[56],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[57],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[58],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[59],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[6],49
Controller.Micro850.Micro850.STR_11_PART_NUM4[60],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[61],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[62],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[63],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[64],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[65],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[66],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[67],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[68],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[69],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[7],52
Controller.Micro850.Micro850.STR_11_PART_NUM4[70],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[71],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[72],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[73],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[74],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[75],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[76],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[77],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[78],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[79],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[8],48
Controller.Micro850.Micro850.STR_11_PART_NUM4[80],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[81],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[82],0
Controller.Micro850.Micro850.STR_11_PART_NUM4[9],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[1],65
Controller.Micro850.Micro850.STR_12_PART_NUM5[10],48
Controller.Micro850.Micro850.STR_12_PART_NUM5[11],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[12],51
Controller.Micro850.Micro850.STR_12_PART_NUM5[13],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[14],49
Controller.Micro850.Micro850.STR_12_PART_NUM5[15],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[16],49
Controller.Micro850.Micro850.STR_12_PART_NUM5[17],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[18],78
Controller.Micro850.Micro850.STR_12_PART_NUM5[19],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[2],50
Controller.Micro850.Micro850.STR_12_PART_NUM5[20],34
Controller.Micro850.Micro850.STR_12_PART_NUM5[21],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[22],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[23],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[24],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[25],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[26],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[27],34
Controller.Micro850.Micro850.STR_12_PART_NUM5[28],13
Controller.Micro850.Micro850.STR_12_PART_NUM5[29],10
Controller.Micro850.Micro850.STR_12_PART_NUM5[3],53
Controller.Micro850.Micro850.STR_12_PART_NUM5[30],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[31],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[32],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[33],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[34],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[35],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[36],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[37],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[38],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[39],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[4],48
Controller.Micro850.Micro850.STR_12_PART_NUM5[40],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[41],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[42],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[43],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[44],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[45],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[46],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[47],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[48],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[49],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[5],44
Controller.Micro850.Micro850.STR_12_PART_NUM5[50],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[51],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[52],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[53],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[54],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[55],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[56],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[57],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[58],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[59],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[6],49
Controller.Micro850.Micro850.STR_12_PART_NUM5[60],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[61],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[62],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[63],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[64],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[65],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[66],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[67],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[68],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[69],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[7],54
Controller.Micro850.Micro850.STR_12_PART_NUM5[70],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[71],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[72],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[73],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[74],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[75],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[76],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[77],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[78],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[79],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[8],48
Controller.Micro850.Micro850.STR_12_PART_NUM5[80],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[81],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[82],0
Controller.Micro850.Micro850.STR_12_PART_NUM5[9],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[1],65
Controller.Micro850.Micro850.STR_13_PART_NUM6[10],48
Controller.Micro850.Micro850.STR_13_PART_NUM6[11],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[12],51
Controller.Micro850.Micro850.STR_13_PART_NUM6[13],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[14],49
Controller.Micro850.Micro850.STR_13_PART_NUM6[15],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[16],49
Controller.Micro850.Micro850.STR_13_PART_NUM6[17],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[18],78
Controller.Micro850.Micro850.STR_13_PART_NUM6[19],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[2],50
Controller.Micro850.Micro850.STR_13_PART_NUM6[20],34
Controller.Micro850.Micro850.STR_13_PART_NUM6[21],54
Controller.Micro850.Micro850.STR_13_PART_NUM6[22],54
Controller.Micro850.Micro850.STR_13_PART_NUM6[23],54
Controller.Micro850.Micro850.STR_13_PART_NUM6[24],54
Controller.Micro850.Micro850.STR_13_PART_NUM6[25],54
Controller.Micro850.Micro850.STR_13_PART_NUM6[26],54
Controller.Micro850.Micro850.STR_13_PART_NUM6[27],34
Controller.Micro850.Micro850.STR_13_PART_NUM6[28],13
Controller.Micro850.Micro850.STR_13_PART_NUM6[29],10
Controller.Micro850.Micro850.STR_13_PART_NUM6[3],53
Controller.Micro850.Micro850.STR_13_PART_NUM6[30],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[31],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[32],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[33],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[34],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[35],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[36],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[37],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[38],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[39],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[4],48
Controller.Micro850.Micro850.STR_13_PART_NUM6[40],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[41],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[42],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[43],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[44],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[45],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[46],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[47],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[48],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[49],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[5],44
Controller.Micro850.Micro850.STR_13_PART_NUM6[50],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[51],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[52],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[53],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[54],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[55],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[56],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[57],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[58],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[59],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[6],49
Controller.Micro850.Micro850.STR_13_PART_NUM6[60],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[61],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[62],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[63],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[64],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[65],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[66],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[67],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[68],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[69],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[7],56
Controller.Micro850.Micro850.STR_13_PART_NUM6[70],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[71],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[72],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[73],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[74],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[75],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[76],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[77],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[78],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[79],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[8],48
Controller.Micro850.Micro850.STR_13_PART_NUM6[80],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[81],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[82],0
Controller.Micro850.Micro850.STR_13_PART_NUM6[9],44
Controller.Micro850.Micro850.STR_14_MOD_D[1],65
Controller.Micro850.Micro850.STR_14_MOD_D[10],48
Controller.Micro850.Micro850.STR_14_MOD_D[11],44
Controller.Micro850.Micro850.STR_14_MOD_D[12],53
Controller.Micro850.Micro850.STR_14_MOD_D[13],44
Controller.Micro850.Micro850.STR_14_MOD_D[14],49
Controller.Micro850.Micro850.STR_14_MOD_D[15],44
Controller.Micro850.Micro850.STR_14_MOD_D[16],49
Controller.Micro850.Micro850.STR_14_MOD_D[17],44
Controller.Micro850.Micro850.STR_14_MOD_D[18],78
Controller.Micro850.Micro850.STR_14_MOD_D[19],44
Controller.Micro850.Micro850.STR_14_MOD_D[2],51
Controller.Micro850.Micro850.STR_14_MOD_D[20],34
Controller.Micro850.Micro850.STR_14_MOD_D[21],68
Controller.Micro850.Micro850.STR_14_MOD_D[22],34
Controller.Micro850.Micro850.STR_14_MOD_D[23],13
Controller.Micro850.Micro850.STR_14_MOD_D[24],10
Controller.Micro850.Micro850.STR_14_MOD_D[25],0
Controller.Micro850.Micro850.STR_14_MOD_D[26],0
Controller.Micro850.Micro850.STR_14_MOD_D[27],0
Controller.Micro850.Micro850.STR_14_MOD_D[28],0
Controller.Micro850.Micro850.STR_14_MOD_D[29],0
Controller.Micro850.Micro850.STR_14_MOD_D[3],53
Controller.Micro850.Micro850.STR_14_MOD_D[30],0
Controller.Micro850.Micro850.STR_14_MOD_D[31],0
Controller.Micro850.Micro850.STR_14_MOD_D[32],0
Controller.Micro850.Micro850.STR_14_MOD_D[33],0
Controller.Micro850.Micro850.STR_14_MOD_D[34],0
Controller.Micro850.Micro850.STR_14_MOD_D[35],0
